"game_id","nickname","score","rating"
59833,"ariel2008",434,1738
59833,"HastyBot",481,2352
59834,"BB-8",452,1500
59834,"HastyBot",350,1615
59837,"pheebztina",418,1713
59837,"STEEBot",383,2108
59839,"saint",382,1880
59839,"STEEBot",382,1876
59840,"STEEBot",444,1849
59840,"saint",454,1971
59842,"HastyBot",529,2189
59842,"Esan",476,2118
59845,"STEEBot",375,2090
59845,"Rexington",511,2114
59846,"BetterBot",313,1964
59846,"Zynx",454,1898
59847,"HastyBot",385,1999
59847,"JayKru",428,1846
59850,"pandorable",318,1603
59850,"BetterBot",356,1777
59851,"STEEBot",414,1788
59851,"vtr14AA",368,1659
59852,"HastyBot",593,2215
59852,"Yuvinalis",301,1488
59854,"BB-8",403,1500
59854,"HastyBot",324,1664
59856,"Banman1",386,1706
59856,"STEEBot",415,1821
59859,"supriya",340,1931
59859,"HastyBot",572,2178
59860,"cayden",414,1956
59860,"HastyBot",490,2221
59865,"STEEBot",382,1874
59865,"stevy",329,1500
59866,"pisces223",330,1604
59866,"STEEBot",397,1884
59869,"BetterBot",355,1866
59869,"pandorable",357,1733
59871,"royster",401,1794
59871,"HastyBot",476,1987
59872,"HastyBot",332,1640
59872,"BB-8",401,1500
59873,"HastyBot",479,2257
59873,"MB2",379,1929
59874,"STEEBot",398,2137
59874,"MSHS-21LEEJINYIH",367,1878
59875,"BetterBot",446,1857
59875,"pandorable",263,1561
59876,"HastyBot",368,1640
59876,"BB-8",411,1500
59877,"HastyBot",569,2238
59877,"Muendo",192,1397
59879,"HastyBot",423,2252
59879,"HashamHadi",456,2114
59880,"Paroo",245,1539
59880,"HastyBot",544,2206
59881,"magic29",346,1978
59881,"BetterBot",344,1920
59882,"dystopianist",429,1714
59882,"STEEBot",447,1913
59884,"STEEBot",384,2078
59884,"proton2020",452,1979
59885,"STEEBot",428,2084
59885,"LucasSydney",345,1385
59886,"BetterBot",364,1724
59886,"hickoryhoosier",434,1538
59887,"BetterBot",477,2003
59887,"Yasiru",372,2061
59888,"Fassie",275,1622
59888,"STEEBot",474,2173
59893,"snorkl",413,1909
59893,"STEEBot",464,2171
59895,"Rexington",312,2057
59895,"STEEBot",492,2200
59897,"STEEBot",398,1888
59897,"tsardom",377,1707
59898,"BB-8",293,1500
59898,"HastyBot",457,1640
59900,"Nixaplayswords",386,2089
59900,"BetterBot",362,1948
59903,"evatt",369,1500
59903,"BetterBot",452,1752
59905,"eideticeve",443,1897
59905,"HastyBot",388,2207
59906,"pandorable",289,1900
59906,"BetterBot",426,1786
59907,"STEEBot",502,2082
59907,"Kii",511,1857
59908,"cccc",372,1666
59908,"BetterBot",315,1645
59909,"STEEBot",416,2055
59909,"Goldenlamb",301,2033
59911,"pandorable",374,1706
59911,"BetterBot",357,1806
59912,"HastyBot",429,1664
59912,"BB-8",409,1500
59913,"STEEBot",406,1883
59913,"Leo",485,1672
59914,"HastyBot",476,2269
59914,"gameatiruth",411,2148
59915,"evatt",413,1500
59915,"BetterBot",432,1640
59917,"Galion",299,1599
59917,"BetterBot",386,1754
59920,"BetterBot",420,1915
59920,"squashy",422,1964
59921,"PENapasa",397,1836
59921,"BetterBot",370,1970
59923,"BB-8",459,1500
59923,"HastyBot",402,1614
59924,"Trayz",385,2001
59924,"STEEBot",474,2143
59926,"STEEBot",373,1870
59926,"Wildgarlic",397,1705
59927,"HastyBot",381,2037
59927,"ERS",376,1600
59930,"BetterBot",383,1680
59930,"Toronto2",312,1459
59933,"BetterBot",314,1936
59933,"magic29",350,1908
59934,"NoelL",428,2001
59934,"HastyBot",523,2224
59936,"STEEBot",435,2169
59936,"Mvoi",332,1688
59937,"Matt_86",302,1965
59937,"STEEBot",442,2166
59938,"HastyBot",405,1614
59938,"BB-8",319,1500
59939,"BetterBot",399,1976
59939,"Unstoppable",363,2204
59941,"HastyBot",446,2216
59941,"Manop",398,1899
59942,"jaundiced",390,1850
59942,"STEEBot",382,1891
59943,"shcheah",497,2077
59943,"HastyBot",351,2330
59944,"HastyBot",621,2076
59944,"tarkovsky7",407,1927
59945,"STEEBot",447,2190
59945,"akiff_faleel",426,2080
59947,"STEEBot",372,2125
59947,"sstastic",535,1772
59948,"HivinD",303,2162
59948,"STEEBot",526,2134
59949,"HastyBot",435,2202
59949,"peter3000",444,2103
59950,"HastyBot",555,2265
59950,"Matt_86",271,1965
59951,"BB-8",440,1500
59951,"HastyBot",324,1635
59952,"HastyBot",395,1664
59952,"BB-8",407,1500
59954,"BB-8",425,1500
59954,"HastyBot",386,1664
59955,"HastyBot",552,2174
59955,"thraoph",410,1995
59956,"STEEBot",426,2124
59956,"hasali.R",308,1938
59957,"meganlmz",462,1846
59957,"HastyBot",496,2206
59958,"tsardom",276,1764
59958,"BetterBot",456,1726
59959,"STEEBot",346,2075
59959,"Crookshanks",409,1949
59962,"BetterBot",418,1958
59962,"MankDemes",439,1500
59963,"magic29",393,1925
59963,"BetterBot",358,1990
59964,"BetterBot",516,1994
59964,"Zynx",349,1868
59965,"pandorable",268,1652
59965,"BetterBot",419,1815
59966,"BetterBot",318,1990
59966,"patricck",463,2270
59969,"HastyBot",490,1937
59969,"Brianm",630,1600
59974,"STEEBot",428,1810
59974,"spark1",353,1635
59975,"BetterBot",340,1692
59975,"Bingobabe",361,1625
59977,"STEEBot",365,2155
59977,"Crookshanks",370,1966
59979,"HastyBot",549,2238
59979,"saracen256",389,1854
59980,"Rexington",416,2053
59980,"STEEBot",467,2013
59982,"vannandonly",353,2123
59982,"HastyBot",515,2267
59984,"Kovert",421,1692
59984,"BetterBot",339,1668
59985,"HastyBot",404,2218
59985,"Marlon",477,2110
59987,"chloe",428,1822
59987,"HastyBot",427,1988
59988,"STEEBot",312,1848
59988,"Anita",397,1666
59989,"STEEBot",396,1922
59989,"talulah",387,1579
59990,"BetterBot",443,1655
59990,"kar2008",336,1755
59991,"HastyBot",575,2229
59991,"thraoph",296,2075
59993,"STEEBot",479,2127
59993,"Gath47",411,1248
59994,"Mimix",485,1847
59994,"BetterBot",409,1975
59996,"STEEBot",339,2137
59996,"Rexington",407,2012
59998,"HastyBot",390,1640
59998,"BB-8",419,1500
59999,"HastyBot",897,2099
59999,"CodeTitan",12,1500
60000,"tarkovsky7",381,1869
60000,"HastyBot",445,2023
60003,"STEEBot",341,1877
60003,"DoubleJay",461,1650
60005,"vtr14AA",284,1732
60005,"STEEBot",500,1899
60008,"Mollygardner",336,1495
60008,"STEEBot",426,1839
60011,"BetterBot",394,2041
60011,"Matt_86",354,2024
60012,"STEEBot",343,2116
60012,"cudbear",434,2005
60013,"HastyBot",481,1614
60013,"BB-8",337,1500
60014,"ChsrQat",404,2148
60014,"BetterBot",373,1980
60016,"NoelL",466,2017
60016,"HastyBot",426,2244
60017,"Anita",320,1587
60017,"STEEBot",393,1855
60018,"HastyBot",425,1640
60018,"BB-8",361,1500
60019,"CodeTitan",0,1500
60019,"HastyBot",867,2095
60020,"BetterBot",392,1629
60020,"TT9000",294,1500
60022,"STEEBot",490,1864
60022,"vtr14AA",365,1676
60023,"cwaniak",449,2118
60023,"HastyBot",453,2230
60025,"BB-8",366,1500
60025,"HastyBot",335,1649
60026,"Laju",336,1858
60026,"BetterBot",396,2038
60028,"BetterBot",353,1658
60028,"stevy",376,1500
60029,"CobaltBlue",356,1500
60029,"BetterBot",473,1669
60030,"UcheVictor",386,1922
60030,"STEEBot",389,2160
60031,"A_layered_OG",478,1910
60031,"HastyBot",406,2233
60032,"BeanzCyclones",415,2025
60032,"STEEBot",556,2122
60034,"Lola",412,1977
60034,"STEEBot",393,2155
60035,"Hercules",358,1775
60035,"STEEBot",382,1797
60036,"HastyBot",500,2248
60036,"Elvygrace",185,1478
60037,"AWFUL",440,2288
60037,"HastyBot",438,2182
60040,"xinjiechin",253,1603
60040,"BetterBot",412,1947
60041,"MSHS-21LEEJINYIH",350,1866
60041,"HastyBot",481,2267
60042,"STEEBot",357,1776
60042,"deathstar",369,1654
60044,"BetterBot",389,2015
60044,"Goldenwick",287,1668
60045,"STEEBot",520,2161
60045,"snorkl",389,1902
60046,"HastyBot",600,2224
60046,"edenchoo",333,2072
60047,"BetterBot",407,1661
60047,"CobaltBlue",342,1500
60048,"stevy",371,1500
60048,"STEEBot",382,1816
60049,"HivinD",442,2107
60049,"STEEBot",425,2179
60051,"HastyBot",341,1664
60051,"BB-8",443,1500
60055,"HastyBot",547,2202
60055,"Matt_86",316,1943
60056,"Angel1234",297,1583
60056,"BetterBot",346,2003
60057,"STEEBot",445,2191
60057,"Lola",281,1987
60059,"HastyBot",345,1640
60059,"BB-8",326,1500
60060,"meetsumeet",400,1931
60060,"STEEBot",422,2046
60061,"pandorable",340,1668
60061,"BetterBot",471,1854
60062,"Avyze",487,2092
60062,"STEEBot",383,2112
60064,"ruby43",337,1590
60064,"BetterBot",331,1735
60066,"TrentonTron",353,1961
60066,"HastyBot",558,2024
60067,"chrisdon8tsalot",228,1687
60067,"BetterBot",371,1753
60068,"Xerxes",357,1853
60068,"BetterBot",412,1902
60069,"BetterBot",413,1993
60069,"Scrabbler17",451,1768
60072,"MobileJim",449,2014
60072,"HastyBot",394,2267
60073,"Zepthyeo",415,1332
60073,"BetterBot",336,1966
60074,"Possibilites",409,1860
60074,"HastyBot",496,2225
60075,"HastyBot",335,1640
60075,"BB-8",370,1500
60078,"BetterBot",435,1689
60078,"FuriousTiles",388,1812
60079,"Zanderman",356,1903
60079,"STEEBot",486,2127
60080,"Lola",412,1949
60080,"STEEBot",406,2041
60081,"BetterBot",559,1966
60081,"ssirin.n",203,1279
60083,"daylight",354,1925
60083,"BetterBot",393,1978
60084,"HastyBot",553,2136
60084,"meganlmz",345,1857
60085,"STEEBot",386,2085
60085,"Olympicnaija",453,1937
60086,"BB-8",331,1500
60086,"HastyBot",393,1614
60087,"STEEBot",416,2116
60087,"atay8",434,2134
60090,"BB-8",378,1500
60090,"HastyBot",379,1614
60091,"HastyBot",474,2228
60091,"gameatiruth",477,2117
60093,"Olympicnaija",427,1965
60093,"STEEBot",449,2129
60094,"STEEBot",390,2103
60094,"Avyze",441,2092
60095,"HastyBot",369,1664
60095,"BB-8",421,1500
60096,"STEEBot",411,1872
60096,"deathstar",308,1654
60097,"adola",498,2081
60097,"HastyBot",427,2243
60098,"STEEBot",439,1913
60098,"Anita",367,1543
60099,"ruby43",429,1590
60099,"BetterBot",334,1665
60100,"BetterBot",436,1941
60100,"171_selene",274,1922
60101,"tramper",380,2084
60101,"BetterBot",377,1943
60103,"STEEBot",286,2095
60103,"verajoan",472,1837
60106,"shaneabbas",433,1984
60106,"BetterBot",358,1950
60108,"Marlon",476,2119
60108,"HastyBot",438,2298
60109,"frz",369,2088
60109,"BetterBot",353,1954
60111,"BetterBot",443,1881
60111,"Kaumadee",139,1827
60112,"Mimix",406,1826
60112,"BetterBot",470,1991
60114,"HastyBot",296,1640
60114,"BB-8",451,1500
60116,"SQUID",378,1713
60116,"BetterBot",371,2013
60119,"STEEBot",456,2082
60119,"shaneabbas",362,1960
60120,"STEEBot",400,1852
60120,"Anita",442,1631
60123,"Xcalibur",425,2047
60123,"STEEBot",405,2034
60124,"STEEBot",579,2100
60124,"Avinesh",255,1756
60125,"BB-8",406,1500
60125,"HastyBot",349,1649
60127,"Esan",398,2077
60127,"HastyBot",459,2245
60129,"Kathleen3",496,2017
60129,"BetterBot",384,2007
60130,"BetterBot",475,1869
60130,"pandorable",318,1730
60131,"BetterBot",437,2001
60131,"Crookshanks",301,1992
60132,"BB-8",407,1500
60132,"HastyBot",410,1649
60134,"BetterBot",379,1953
60134,"Laju",329,1808
60135,"Manuel",382,1794
60135,"BetterBot",428,1985
60136,"HastyBot",465,2233
60136,"saviosas",359,1704
60137,"STEEBot",419,1916
60137,"deathstar",296,1648
60138,"Bingobabe",431,1446
60138,"BetterBot",415,1749
60139,"nykxis",402,2054
60139,"STEEBot",460,2108
60140,"BetterBot",464,2036
60140,"FieryLow",295,2052
60141,"STEEBot",420,2142
60141,"snorkl",366,1926
60142,"MasterYeri",433,1934
60142,"STEEBot",316,2130
60143,"STEEBot",489,2171
60143,"Sopejohn",326,1823
60144,"HastyBot",543,2229
60144,"Paroo",302,1530
60145,"BB-8",421,1500
60145,"HastyBot",327,1664
60148,"HastyBot",481,2018
60148,"sungoer",457,1899
60149,"BetterBot",355,2062
60149,"shaneabbas",436,1962
60151,"BB-8",363,1500
60151,"HastyBot",338,1615
60152,"STEEBot",349,1886
60152,"robint",401,1631
60153,"sl1000",213,1913
60153,"BetterBot",529,1971
60155,"HastyBot",277,1614
60155,"BB-8",373,1500
60156,"BetterBot",333,1953
60156,"Loeloeraai",371,1761
60157,"pandorable",382,1618
60157,"BetterBot",361,1870
60158,"HastyBot",323,1614
60158,"BB-8",398,1500
60159,"Avinesh",276,1756
60159,"STEEBot",478,2083
60162,"BetterBot",440,1781
60162,"pandorable",262,1685
60163,"BetterBot",392,1901
60163,"Nixaplayswords",311,1743
60164,"Lola",434,2036
60164,"STEEBot",414,2065
60165,"STEEBot",411,2098
60165,"Goldenlamb",421,2093
60167,"Inandoutworker",424,1530
60167,"HastyBot",408,2204
60168,"KoalaJ",423,2152
60168,"STEEBot",433,2200
60169,"Bucks",369,1994
60169,"BetterBot",306,1951
60170,"HastyBot",431,2206
60170,"supriya",347,1987
60171,"BetterBot",503,1970
60171,"Mimix",421,1823
60172,"Crookshanks",326,1855
60172,"BetterBot",387,1957
60173,"gregthaopenny",369,1645
60173,"BetterBot",339,1600
60174,"STEEBot",438,1676
60174,"tripack",402,1416
60175,"HastyBot",521,2258
60175,"wagyus",331,2059
60176,"gerald0506",275,2013
60176,"STEEBot",540,2224
60177,"STEEBot",444,1871
60177,"saint",426,1951
60180,"Meith",342,2056
60180,"BetterBot",375,2004
60181,"STEEBot",354,2079
60181,"Goldenlamb",554,2026
60182,"chloe",429,1815
60182,"HastyBot",411,1996
60183,"BobVanech",348,1619
60183,"STEEBot",517,1881
60184,"HastyBot",441,2368
60184,"Esan",465,2142
60185,"HastyBot",444,1640
60185,"BB-8",345,1500
60186,"burtmunch",372,1447
60186,"BetterBot",495,1692
60187,"katrushka",322,1652
60187,"BetterBot",398,1700
60188,"STEEBot",423,2070
60188,"Idante",309,1960
60192,"NatthanonL",403,2074
60192,"STEEBot",438,2102
60193,"BeanzCyclones",389,2007
60193,"STEEBot",383,2173
60196,"STEEBot",436,2122
60196,"snorkl",453,1933
60201,"BetterBot",362,2003
60201,"HAYDEN",345,1395
60203,"patricck",423,2168
60203,"BetterBot",414,1992
60204,"HastyBot",279,1664
60204,"BB-8",409,1500
60205,"BB-8",300,1500
60205,"HastyBot",400,1640
60206,"Qi",377,2065
60206,"HastyBot",493,2224
60207,"Kathleen3",317,2030
60207,"BetterBot",423,2006
60208,"Kovert",407,1778
60208,"BetterBot",363,1645
60210,"BB-8",284,1500
60210,"HastyBot",452,1614
60211,"prsgym02",349,1874
60211,"HastyBot",474,2015
60212,"BetterBot",374,1984
60212,"HM123",305,1882
60213,"earth",355,2127
60213,"HastyBot",527,2239
60215,"BetterBot",382,1689
60215,"sassaba",346,1472
60216,"BB-8",391,1500
60216,"HastyBot",341,1664
60217,"SirLee",389,2116
60217,"STEEBot",389,2158
60218,"pandorable",366,1600
60218,"BetterBot",426,1782
60219,"STEEBot",419,2162
60219,"BeanzCyclones",259,1934
60220,"Unique123",228,1598
60220,"BetterBot",373,2039
60222,"ahmadthegreat",362,1886
60222,"STEEBot",414,2101
60224,"BetterBot",423,1888
60224,"pandorable",256,1634
60225,"bobcubed",406,1608
60225,"BetterBot",381,1667
60227,"afeicher",368,1411
60227,"HastyBot",444,1928
60228,"STEEBot",469,2106
60228,"Olympicnaija",463,1942
60229,"BetterBot",342,1984
60229,"davidavid",337,1867
60230,"Tazz",271,1730
60230,"STEEBot",551,2241
60231,"BetterBot",439,1902
60231,"pandorable",313,1619
60232,"Anita",219,1591
60232,"STEEBot",362,1888
60233,"STEEBot",511,2172
60233,"Khairul.A",322,1798
60234,"saint",422,1956
60234,"STEEBot",405,1901
60238,"STEEBot",484,2074
60238,"verajoan",316,1853
60240,"BetterBot",364,1736
60240,"kar2008",515,1754
60241,"STEEBot",546,2086
60241,"rasnz",310,1744
60242,"STEEBot",440,1859
60242,"Banman1",409,1658
60243,"BetterBot",377,1815
60243,"pandorable",360,1696
60244,"Affan960",492,2028
60244,"STEEBot",321,2149
60245,"BetterBot",376,1714
60245,"waxmedry",384,1643
60246,"SirLee",378,2061
60246,"STEEBot",488,2024
60247,"HastyBot",428,1649
60247,"BB-8",373,1500
60248,"supriya",322,2050
60248,"HastyBot",465,2286
60249,"STEEBot",488,1900
60249,"talulah",261,1576
60250,"Uzams",365,1780
60250,"STEEBot",460,2145
60251,"HastyBot",485,2173
60251,"Phenom",406,2042
60252,"pandorable",329,1569
60252,"BetterBot",469,1849
60254,"BB-8",392,1500
60254,"HastyBot",412,1615
60256,"HastyBot",374,2221
60256,"Esan",427,2111
60257,"Rbwingi",346,1651
60257,"STEEBot",484,2168
60258,"jodel",319,2049
60258,"BetterBot",463,1977
60259,"BetterBot",413,2014
60259,"MagiKrap",346,1915
60260,"STEEBot",534,2086
60260,"MYJTehx",294,1838
60261,"BetterBot",466,2032
60261,"adityaputra",359,2006
60262,"STEEBot",428,2058
60262,"UcheVictor",433,1957
60264,"BB-8",319,1500
60264,"HastyBot",407,1615
60267,"Manuel",371,1794
60267,"BetterBot",339,2056
60268,"BetterBot",348,1851
60268,"pandorable",406,1633
60269,"BetterBot",294,1676
60269,"Kovert",486,1797
60270,"STEEBot",461,2104
60270,"Rexington",471,2023
60271,"HastyBot",454,2207
60271,"Indominus",301,2191
60272,"MankDemes",350,1500
60272,"BetterBot",344,1891
60275,"STEEBot",480,1883
60275,"talulah",330,1610
60276,"Kii",386,1896
60276,"STEEBot",443,2100
60277,"Possibilites",411,1886
60277,"HastyBot",455,2261
60278,"sungoer",461,1849
60278,"HastyBot",449,1993
60280,"BB-8",345,1500
60280,"HastyBot",448,1664
60282,"Inandoutworker",455,1530
60282,"HastyBot",437,2195
60283,"BB-8",363,1500
60283,"HastyBot",472,1614
60284,"Trayz",432,1926
60284,"STEEBot",471,2167
60285,"BetterBot",414,1595
60285,"ruby43",334,1599
60286,"Xerxes",347,1909
60286,"BetterBot",357,2056
60287,"BB-8",401,1500
60287,"HastyBot",352,1664
60288,"atay8",418,2157
60288,"STEEBot",398,2138
60289,"Banman1",436,1668
60289,"STEEBot",356,1866
60291,"NatthanonL",385,1981
60291,"STEEBot",324,2168
60292,"BetterBot",372,1707
60292,"stevy",369,1500
60294,"halidom21",386,2093
60294,"STEEBot",490,2145
60295,"daylight",380,1925
60295,"BetterBot",345,1949
60296,"STEEBot",530,2055
60296,"bbharath",327,1804
60297,"Goldenwick",305,1324
60297,"BetterBot",420,1754
60298,"HastyBot",548,2332
60298,"shcheah",362,2151
60299,"BetterBot",376,1990
60299,"Aghalya",532,1912
60300,"STEEBot",449,2088
60300,"AWFUL",511,2206
60301,"proton2020",367,1979
60301,"STEEBot",414,2102
60303,"BetterBot",438,2025
60303,"jivan21",243,1581
60304,"BetterBot",272,1788
60304,"PVMG",484,1879
60305,"BetterBot",382,1903
60305,"pandorable",340,1642
60306,"STEEBot",387,2059
60306,"bbharath",426,1867
60307,"davidavid",268,1854
60307,"BetterBot",429,2028
60309,"HastyBot",355,1635
60309,"BB-8",343,1500
60310,"HastyBot",420,2220
60310,"GrubbTime",369,1871
60311,"BB-8",335,1500
60311,"HastyBot",416,1635
60312,"BetterBot",445,1991
60312,"MankDemes",333,1500
60313,"busker221",449,2040
60313,"HastyBot",434,2171
60316,"BetterBot",381,1858
60316,"pandorable",321,1664
60318,"BethMix",274,1583
60318,"HastyBot",463,1996
60320,"ccm",400,1678
60320,"HastyBot",567,2041
60322,"HastyBot",478,1615
60322,"BB-8",347,1500
60324,"BB-8",337,1500
60324,"HastyBot",378,1615
60325,"STEEBot",358,1812
60325,"jaundiced",471,1832
60326,"HastyBot",384,1640
60326,"BB-8",341,1500
60327,"HastyBot",309,1640
60327,"BB-8",397,1500
60328,"STEEBot",355,1893
60328,"CornyG",404,1598
60329,"hokomayin",360,2003
60329,"STEEBot",600,2246
60331,"cherish",472,1719
60331,"HastyBot",493,2225
60332,"STEEBot",359,1832
60332,"BethMix",391,1606
60333,"STEEBot",507,2118
60333,"gerald0506",328,2019
60334,"BB-8",368,1500
60334,"HastyBot",465,1614
60336,"HastyBot",452,2071
60336,"Kakapo",435,1938
60337,"BB-8",373,1500
60337,"HastyBot",375,1640
60338,"STEEBot",361,2076
60338,"atay8",456,2140
60339,"snorkl",409,1954
60339,"STEEBot",395,2209
60340,"QueenE",343,1490
60340,"BetterBot",355,1633
60341,"BetterBot",397,1837
60341,"pandorable",356,1718
60342,"HastyBot",387,2263
60342,"noahslat",474,1867
60343,"HastyBot",418,2208
60343,"vinylchances",449,1883
60344,"STEEBot",399,1850
60344,"Banman1",390,1631
60345,"BB-8",351,1500
60345,"HastyBot",477,1615
60347,"Esan",382,2098
60347,"HastyBot",406,2326
60352,"STEEBot",408,2141
60352,"Trayz",370,2017
60355,"tarkovsky7",563,1876
60355,"HastyBot",278,1998
60356,"Torquayfan2303",407,2074
60356,"BetterBot",395,1928
60357,"HastyBot",435,1615
60357,"BB-8",324,1500
60358,"STEEBot",382,2112
60358,"Tazz",283,1692
60359,"ChsrQat",384,1687
60359,"BetterBot",460,1667
60360,"HastyBot",439,1678
60360,"BB-8",354,1500
60361,"KoalaJ",392,2134
60361,"STEEBot",398,2152
60365,"pandorable",343,1709
60365,"BetterBot",525,1846
60366,"AliSalman1",452,2046
60366,"HastyBot",473,2301
60367,"BB-8",385,1500
60367,"HastyBot",394,1615
60368,"BB-8",377,1500
60368,"HastyBot",388,1664
60369,"BetterBot",271,1876
60369,"LeChamp21",331,1646
60371,"TheAgentIntellect",386,1801
60371,"STEEBot",378,1901
60372,"thisguy",390,1858
60372,"HastyBot",504,2050
60373,"STEEBot",455,2107
60373,"MSHS-21KADMUSLEE",360,1839
60374,"BB-8",537,1500
60374,"HastyBot",297,1664
60375,"STEEBot",440,2065
60375,"meetsumeet",377,1931
60380,"HastyBot",546,1944
60380,"sbush",450,1870
60381,"STEEBot",439,2154
60381,"Rexington",411,2002
60382,"Kathleen3",258,1988
60382,"BetterBot",381,1921
60383,"STEEBot",404,1938
60383,"Willeford",390,1836
60385,"BetterBot",457,1881
60385,"magic29",353,1960
60386,"HastyBot",596,2201
60386,"shcheah",299,2082
60387,"MQK",227,1645
60387,"BetterBot",433,1978
60388,"BetterBot",499,2020
60388,"Raihan",253,1698
60389,"BetterBot",320,1985
60389,"NimuthuWitharana",462,2185
60390,"BB-8",472,1500
60390,"HastyBot",345,1676
60394,"saracen256",330,1873
60394,"HastyBot",460,2192
60395,"NurdiniDelisha",239,1999
60395,"BetterBot",372,1965
60396,"Kakapo",475,1978
60396,"STEEBot",352,1760
60398,"STEEBot",392,2187
60398,"cudbear",503,2030
60400,"KoalaJ",455,2167
60400,"STEEBot",444,2137
60401,"HastyBot",371,1640
60401,"BB-8",387,1500
60402,"Glilac",332,2082
60402,"STEEBot",485,2052
60403,"pandorable",310,1617
60403,"BetterBot",388,1926
60404,"Kabashibi",398,1760
60404,"STEEBot",429,2133
60405,"HastyBot",536,2269
60405,"twjiayu",409,1554
60406,"BeanzCyclones",300,1916
60406,"STEEBot",325,2149
60407,"BB-8",380,1500
60407,"HastyBot",335,1614
60408,"TT9000",402,1500
60408,"BetterBot",431,1791
60409,"STEEBot",467,2132
60409,"sharpeners",338,1957
60410,"cityboy",377,1756
60410,"STEEBot",353,1890
60411,"BB-8",382,1500
60411,"HastyBot",417,1640
60412,"GNIK",425,2045
60412,"STEEBot",365,2141
60413,"bubbat",370,1792
60413,"HastyBot",517,2072
60414,"Yracivc",485,2144
60414,"STEEBot",390,2145
